date,Green_Algae,Bluegreen_Algae,Diatoms,Cryptophyta,Algae_Total,DO,pH,Turbidity,Conductivity,WTemperature,windspeed,ATemperature,max_TEM,min_TEM,humidity,precipitation,NOX,NH4,DIN,DIP,TN,TP,NPR
2023/3/20,0.407826744,0.922345162,0.089891814,1.582402747,3.075998526,6.480106535,6.871666667,20.72083161,132.370571428571,21.22483031,1.33871,18.80119,22.2839,16.0949,71.99471,0.24475,2.174,0.054,2.228,0.017,2.751,0.074,131.058823529412
2023/3/21,0.10164064,0.925049463,0.085748609,1.582071406,2.712694462,6.45789132,6.874,19.80040112,132.088,22.33440311,1.02183,21.69414,26.8099,16.4237,70.029,0.0321,2.241,0.107,2.348,0.035,2.7,0.083,67.0857142857143
2023/3/22,0.506047541,0.808150065,0.288847613,1.365833929,2.92022045,6.488921048,6.886666667,17.70190685,225,23.43294612,1.79455,23.47578,28.3766,19.2228,69.62666,1.66642,2.163,0.022,2.184,0.034,2.661,0.087,64.2352941176471
2023/3/23,2.692480144,0.271965754,0.222118696,2.088486321,4.120018827,6.783968732,6.863333333,16.0232839,223.3333333,23.32024076,2.01236,18.39032,22.8705,17.3855,89.54512,3.30074,2.151,0.106,2.257,0.048,2.695,0.085,47.0208333333333
2023/3/24,1.949776572,0.713404798,0.218925226352941,3.786340983,5.563132535,6.701789643,6.845,16.86853099,233.3333333,22.35703067,1.54783,17.2358,18.0282,16.491,92.3825,4.93506,2.143,0.13,2.272,0.051,2.546,0.078,44.5490196078431
2023/3/25,1.331683178,2.88185707,0.215731756705882,2.190622802,6.07334803,7.199630159,6.86,51.20987374,240,21.06741684,1.36295,16.53063,17.272,15.7546,92.73196,6.56938,2.515,0.137,2.6395,0.043,2.507,0.052,61.3837209302326
2023/3/26,2.578497843,3.246796806,0.212538287058824,2.182911806,9.685789506,8.244267664,6.81,52.88550936,221.6666667,19.71396631,1.21797,14.22143,15.4608,12.8707,92.4095,8.2037,2.887,0.12,3.007,0.038,2.53,0.046,79.1315789473684
2023/3/27,2.063013499,3.611736542,0.209344817411765,2.615887658,7.270686468,8.110396547,6.851666667,54.56114498,136.6666667,19.02375861,1.13197,12.20044,13.2775,11.3922,89.24734,10.2462,2.884,0.206,3.09,0.053,2.5,0.065,58.3018867924528
2023/3/28,1.738022303,2.672773552,0.206151347764706,2.74047596,5.940604775,7.843404256,6.671666667,56.23678059,106.6666667,19.01067071,1.17748,13.91326,16.2358,11.5258,85.12221,3.4296,2.883,0.256,3.11485714285714,0.041,3.314,0.0925,75.9721254355401
2023/3/29,1.372830019,1.93726876,0.202957878117647,2.534658361,4.67587321,7.804389659,6.623333333,57.91241621,93.33333333,18.75585067,0.94586,14.54275,15.7019,13.2835,91.66146,9.9991,2.92975,0.306,3.13971428571429,0.014,3.251,0.12,224.265306122449
2023/3/30,1.172588174,1.776002315,0.199764408470588,2.305273407,4.224177619,7.677019007,6.59,52.25901853,90,18.64009192,0.85892,16.09951,17.4959,14.6858,90.67091,3.3302,2.9765,0.326333333333333,3.16457142857143,0.06,3.384,0.13,52.7428571428571
2023/3/31,0.968346151,1.542342543,0.196570938823529,2.110540312,3.721778668,7.661166313,6.573333333,45.07430552,90,18.48497041,1.14592,16.82931,18.9188,15.233,86.25321,2.3018,3.02325,0.346666666666667,3.18942857142857,0.07,3.472,0.108,45.5632653061224
2023/4/1,0.713959739,1.26780387,0.193377469176471,1.78147168,3.098118008,7.655189128,6.551666667,34.04723527,91.66666667,18.91891675,1.16578,18.16804,20.9617,15.3486,81.77725,0.72,3.07,0.367,3.21428571428571,0.06,2.923,0.082,53.5714285714286
2023/4/2,0.683174022,1.108105958,0.190183999529412,1.639979648,2.87002145,7.212329713,6.463333333,28.03476009,108.3333333,19.47085543,1.53392,19.79694,22.8932,16.652,74.45155,0.36535,3.0075,0.3425,3.23914285714286,0.077,3.076,0.087,42.0667903525046
2023/4/3,0.759859951,1.026878793,0.186990529882353,1.708476868,2.954763507,7.061724311,6.508333333,25.1852402,110,19.81655737,2.55311,19.74986,23.3981,16.6974,62.554,0.0107,2.945,0.318,3.264,0.063,3.286,0.109,51.8095238095238
2023/4/4,0.677360232,1.007332756,0.183797060235294,1.605439238,2.864173055,6.988721179,6.49,21.58841684,100,19.97778991,2.05485,18.31213,20.3931,17.0575,86.15471,6.1263,2.847,0.3215,3.281,0.085,2.343,0.076,38.6
2023/4/5,1.834647974,1.588365657,0.180603590588235,1.188205436,8.495128853,7.73933601,6.538333333,25.5057016728571,81.66666667,19.60563651,0.83269,19.20432,21.3419,17.3067,90.87434,12.2419,2.594,0.325,2.919,0.065,2.394,0.067,44.9076923076923
2023/4/6,4.089307685,2.169398557,0.177410120941176,0.228615697,18.83105878,8.858344967,6.44,29.4229865057143,68.33333333,19.3950137,1.74896,18.08921,22.62,13.7605,87.36,18.3575,2.396,0.288,2.684,0.079,2.586,0.101,33.9746835443038
2023/4/7,2.239713614,2.750431458,0.174216651294118,1.807831515,9.027899015,8.223855182,6.555,33.3402713385714,80,19.56278312,1.89769,14.97291,19.907,11.7497,72.96384,15.3445833333333,2.205,0.113,2.318,0.064,2.416,0.108,36.21875
2023/4/8,1.720671773,3.331464358,0.171023181647059,2.489018075,6.567047374,7.878141953,6.57,37.2575561714286,75,19.78207088,1.08616,15.07661,18.3823,11.6513,70.51325,12.3316666666667,1.706,0.317,2.024,0.021,2.2,0.09,96.3809523809524
2023/4/9,1.42198521,2.772976667,0.167829712,2.47899406,5.659043148,8.00055762,6.553333333,41.1748410042857,65,20.20340352,1.59381,17.30031,24.6256,11.5905,52.418,9.31875,2.443,0.394,2.836,0.044,2.334,0.068,64.4545454545455
2023/4/10,1.2250155,2.417534004,0.164636242352941,2.419788092,5.061371243,8.070659715,6.476666667,45.0921258371429,70,20.55138406,1.37788,20.20615,25.3763,12.4425,54.6415,6.30583333333334,2.116,0.344,2.459,0.05,2.402,0.052,49.18
2023/4/11,0.864857845,1.774234809,0.161442772705882,2.129563924,3.937562552,8.104172864,6.451666667,49.00941067,138.3333333,21.10595955,1.07503,21.40708,26.0224,17.6642,70.09559,3.29291666666667,2.264,0.1855,2.674,0.065,2.263,0.057,41.1384615384615
2023/4/12,0.565952503,1.409032098,0.158249303058824,1.82075445,3.173206298,8.040443848,6.49,36.75127502,220,21.02857259,1.09273,19.96924,22.5783,18.2354,84.0573,0.28,2.336,0.027,2.363,0.057,2.368,0.068,41.4561403508772
2023/4/13,0.505674502,1.243142144,0.155055833411765,1.847250729,3.113994347,7.786827016,6.515,29.40873701,173.3333333,21.71458229,1.40838,22.57258,26.3666,18.3797,68.25325,0.34145,2.453,0.033,2.486,0.041,2.176,0.125,60.6341463414634
2023/4/14,0.666474764,1.120988961,0.151862363764706,2.009257762,3.356366442,7.749253695,6.456666667,24.22578557,113.3333333,22.47374202,1.62413,23.04467,28.4935,18.9436,70.453,0.4029,2.3805,0.077,2.423,0.017,2.21,0.059,142.529411764706
2023/4/15,1.046616289,1.105455208,0.148668894117647,2.939331912,4.480957503,7.497246052,6.448333333,23.39879925,116.6666667,23.24199913,1.59295,21.94797,29.1905,14.917,63.916,0.0668,2.308,0.052,2.36,0.052,2.195,0.042,45.3846153846154
2023/4/16,1.209732789,1.020653243,0.145475424470588,3.13368862,4.710335652,7.188123673,6.44,20.88773631,111.6666667,23.67351506,1.41413,23.03116,31.605,15.5404,59.74812,4.23286666666667,2.088,0.371,2.46,0.09,2.271,0.054,27.3333333333333
2023/4/17,2.690134556,0.772153007,0.142281954823529,5.147189824,7.355448669,7.529081717,6.48,19.21917956,110,24.48091352,2.05905,24.38783,31.0278,16.7089,57.50384,8.39893333333333,1.897,0.232,2.129,0.06,2.342,0.044,35.4833333333333
2023/4/18,2.477803031,1.056284496,0.139088485176471,5.275001135,7.553236214,6.948026484,6.483333333,28.28748516,113.3333333,24.21683467,1.96685,23.51853,27.8216,20.563,76.22971,12.565,1.882,0.252,2.134,0.064,2.581,0.127,33.34375
2023/4/19,2.095809902,1.579993177,0.135895015529412,3.351903622,5.850741725,5.723940067,6.406666667,47.60777925,136.6666667,23.77361534,1.09958,19.42622,21.2109,18.0449,91.25805,7.39485,1.744,0.221,1.965,0.055,2.392,0.063,35.7272727272727
2023/4/20,1.629492823,1.316413373,0.132701545882353,2.54301672,4.377720636,5.967579235,6.415,41.02992726,136,23.50839448,1.29133,21.71537,27.2731,18.3844,79.27175,2.2247,1.879,0.232,2.112,0.054,2.038,0.045,39.1111111111111
2023/4/21,1.393289303,1.217082594,0.129508076235294,2.462032658,3.961333306,5.838028587,6.398333333,38.93577453,123.3333333,23.33121271,2.39032,20.65887,24.6791,18.4345,77.7785,0.1096,1.904,0.163,2.067,0.042,2.1095,0.0475,49.2142857142857
2023/4/22,0.98847033,1.251427779,0.126314606588235,2.268330266,3.587746874,6.091989209,6.345,36.84345832,123.3333333,23.27417462,2.2145,21.27463,25.6114,18.4572,65.7815,2.1844,1.905,0.196,2.101,0.053,2.181,0.05,39.6415094339623
2023/4/23,0.985064369,1.173787055,0.123121136941176,2.419218222,3.736415762,6.351955908,6.36,32.02193552,116.6666667,23.21908859,1.02592,20.60127,23.5779,18.0316,76.05912,4.2592,1.894,0.171,2.065,0.052,2.2525,0.0525,39.7115384615385
2023/4/24,1.067637477,1.14487259,0.119927667294118,2.542476631,3.93135479,6.369503556,6.393333333,30.37182637,118.3333333,23.03816687,1.65943,21.33658,25.9843,17.1564,78.95259,5.856,2.372,0.1325,2.82,0.088,2.324,0.055,32.0454545454545
2023/4/25,1.324407793,1.062711068,0.116734197647059,3.099699703,4.660122478,6.511645026,6.428333333,24.43613183,120,23.06123762,1.45048,16.2709,19.6309,13.8855,86.66271,5.761,1.823,0.094,1.917,0.043,2.376,0.065,44.5813953488372
2023/4/26,0.641633184,1.457625262,0.113540728,2.067673491,4.209270237,6.536158695,6.39,25.0335353,130,22.61630777,1.19384,17.0091,20.1032,13.5956,75.44491,0.0668,1.813,0.105,1.918,0.041,2.145,0.05,46.780487804878
2023/4/27,0.278145482,1.745687828,0.192527357,1.418415965,3.993877365,6.744605115,6.431666667,26.62559248,165,23.23442559,1.96768,19.91581,25.1133,15.4929,67.24421,0.1336,1.773,0.172,1.945,0.033,2.27,0.06,58.9393939393939
2023/4/28,1.314505781,1.854837925,0.208980429,3.160199464,6.972618533,7.170521956,6.468333333,21.14523087,186.6666667,23.71880308,1.24861,21.39874,26.6912,15.978,75.57334,0.2004,1.834,0.099,1.934,0.038,2.144,0.037,50.8947368421053
2023/4/29,3.252658339,2.636152829,0.315451543,8.067171995,15.21000396,8.514280519,6.583333333,17.83266217,175,24.63208579,1.46412,20.37589,25.9736,16.7903,79.28784,20.6983,1.753,0.141,1.895,0.046,2.268,0.052,41.195652173913
2023/4/30,3.149905732,3.161291092,0.725397856,5.920182144,18.20001778,8.052848013,6.696666667,16.69072432,190,24.18969253,1.16805,17.9258,20.2773,16.169,83.99396,17.2782,1.758,0.128,1.886,0.048,2.352,0.055,39.2916666666667
2023/5/1,1.638094025,1.908388197,0.177391952,3.773192292,7.874764278,7.09652604,6.626,18.7858913,166.6666667,24.2532052,1.84557,20.36126,26.8903,13.8435,58.64646,13.8581,1.816,0.096,1.912,0.035,2.339,0.085,54.6285714285714
2023/5/2,4.192205481,1.585000311,0.06145502,5.453591956,11.00926786,8.208966207,6.601666667,17.34455943,150,24.73457992,1.4355,21.58443,28.2253,14.8429,55.24409,10.438,1.659,0.254,1.913,0.016,2.309,0.061,119.5625
2023/5/3,5.529418805,0.755799463,0.001129032,3.549763248,8.696322138,8.345574181,6.686666667,15.8069952,151.6666667,25.15516413,1.93329,23.55091,28.0836,17.4732,67.68412,7.0179,1.98,0.123,2.103,0.051,2.383,0.067,41.2352941176471
2023/5/4,6.263256831,0.83305642,0.013037328,4.6637456,10.45453511,8.905796793,6.698,15.27463706,152.5,25.81973848,1.94319,26.01717,29.9008,22.0227,64.26825,3.5978,1.914,0.109,2.023,0.045,2.245,0.058,44.9555555555556
2023/5/5,6.838082442,0.641653535,0.001333333,7.120598345,13.44552199,9.203722888,6.968333333,14.02354283,128.3333333,26.61291683,1.25313,24.95056,29.5845,21.6086,71.69909,0.1777,1.9145,0.1115,2.026,0.0485,2.362,0.071,41.7731958762887
2023/5/6,7.412908053,0.427003582,0.002599238,4.605544528,9.896836179,9.102603375,6.82,12.74448502,133.3333333,26.9625639,1.38706,23.02596,28.5757,20.0325,82.70596,3.81155,1.915,0.114,2.029,0.052,2.334,0.079,39.0192307692308
2023/5/7,4.079103718,1.16298038842857,0.00240231969230769,1.046639232,15.55479114,6.77563502,6.585,16.5220895,128.3333333,25.22687976,1.78317,23.20054,28.7944,18.9535,76.7373,7.4454,1.759,0.172,1.931,0.034,2.083,0.046,56.7941176470588
2023/5/8,2.259337649,1.89895719485714,0.00220540138461538,0.851293666,11.33099443,7.254736821,6.463333333,20.29969398,140,23.78805288,1.27134,19.24392,21.5679,17.4839,85.25891,3.3301,1.648,0.198,1.846,0.039,2.189,0.078,47.3333333333333
2023/5/9,1.958187963,2.63493400128571,0.00200848307692308,1.209245625,9.742570473,7.155858062,6.534,24.07729846,123.3333333,23.57373293,1.70549,20.23755,23.5954,17.2587,72.3183,0.0167,1.599,0.129,1.728,0.029,2.721,0.11,59.5862068965517
2023/5/10,2.447928764,3.37091080771429,0.00181156476923077,0.483724692,12.74283293,7.150855564,6.588333333,27.85490294,116.6666667,23.65422465,1.57327,21.43797,27.0307,16.7167,66.37471,1.6946,1.958,0.152,2.11,0.054,2.607,0.092,39.0740740740741
2023/5/11,2.705977226,4.10688761414286,0.00161464646153846,0.274422581,14.17661063,7.046647348,6.583333333,31.63250742,100,23.62084733,0.95805,19.63515,21.9303,17.2057,77.138,0.0809,2.384,0.118,2.502,0.033,2.671,0.139,75.8181818181818
2023/5/12,2.359812144,4.84286442057143,0.00141772815384615,0.546940063,12.14272644,6.833822362,6.488333333,35.4101119,105,23.51551492,1.31585,19.17476,21.9598,17.3662,83.0743,0.3181,2.298,0.1,2.398,0.024,2.062,0.072,99.9166666666667
2023/5/13,1.775120726,5.578841227,0.00122080984615385,1.348833198,8.846924092,7.136573216,6.491666667,39.18771638,91.66666667,23.80711281,1.16845,20.24807,24.4338,17.1478,72.14821,0.346875,2.313,0.083,2.396,0.032,2.04,0.026,74.875
2023/5/14,1.288213489,3.493237277,0.00102389153846154,1.972228014,6.462735209,7.443647881,6.523333333,42.96532086,103.3333333,23.96705113,1.1106,20.78177,24.8273,17.4865,71.46175,0.37565,2.057,0.092,2.149,0.029,2.301,0.04,74.1034482758621
2023/5/15,1.01232576,2.382990728,0.000826973230769231,1.826585829,4.932656016,7.238251148,6.545,46.74292534,113.3333333,24.78155252,1.65706,23.68613,29.1412,18.0303,58.89562,0.404425,1.844,0.057,1.901,0.021,2.268,0.068,90.5238095238095
2023/5/16,1.021728115,1.676040633,0.000630054923076923,1.800283758,4.201176874,7.180531983,6.541666667,50.52052982,123.3333333,25.09959207,1.26601,23.84681,28.0695,19.8801,67.50205,0.4332,1.855,0.046,1.901,0.022,1.692,0.032,86.4090909090909
2023/5/17,0.86134851,1.504895727,0.000433136615384615,1.656245077,3.801439857,7.129658999,6.578333333,45.01046611,130,25.21426275,1.51623,24.45507,28.0408,21.5337,77.3745,2.3948,1.929,0.05,1.979,0.044,2.247,0.055,44.9772727272727
2023/5/18,1.161106265,1.390504207,0.000236218307692308,2.061668492,4.427095026,7.476418557,6.58,38.79572902,115,25.53689076,1.41791,24.02127,30.0576,19.3076,76.79046,3.3211,1.692,0.061,1.753,0.032,2.112,0.049,54.78125
2023/5/19,0.966014303,1.344617185,3.93e-05,1.678253746,3.88177348,7.173805058,6.585,37.30558549,113.3333333,25.72528282,1.84587,25.15862,30.0644,20.4701,71.51321,1.9873,1.817,0.149,1.966,0.045,2.193,0.048,43.6888888888889
2023/5/20,0.791292096,1.338553179,0.014928973,1.507710678,3.80109375,7.204918827,6.603333333,31.0844905,116.6666667,25.70033699,1.95179,24.15497,28.8213,21.1762,77.66846,22.5303,1.909,0.135,2.045,0.045,1.976,0.046,45.4444444444444
2023/5/21,1.00631407,1.248934464,0.000670833,1.470658607,3.540993843,6.953988493,6.628333333,35.23274397,126.6666667,26.00343142,1.26986,24.96637,29.6002,21.1509,79.66596,12.93295,1.588,0.035,1.622,0.02,1.805,0.022,81.1
2023/5/22,0.559015024,1.277573593,0.000559716,1.392045292,3.033440628,7.120412313,6.46,37.51022852,116.6666667,26.26137597,1.27552,23.8745,27.8216,20.7433,80.68921,3.3356,1.697,0.144,1.841,0.044,2.041,0.048,41.8409090909091
2023/5/23,0.469976003,1.740078841,0.000448599,1.647950484,3.691736876,7.901048382,6.623333333,44.85540557,110,25.7268717,2.121,20.75361,23.008,19.18,78.5118,0.0274,1.679,0.121,1.8,0.028,2.31,0.052,64.2857142857143
2023/5/24,0.31273835,2.172388773,0.000337482,1.961098112,4.493871041,8.318605909,6.533333333,47.09556883,135,25.53672193,1.30479,21.81468,25.2307,19.4519,71.43271,0.0924166666666667,1.718,0.161,1.879,0.042,2.078,0.054,44.7380952380952
2023/5/25,0.290934514,2.054790917,0.000226365,1.739762369,4.240841806,7.969671047,6.476666667,41.73820487,126.6666667,26.19047038,1.27478,25.3334,31.2214,21.2511,69.33225,0.157433333333333,1.756,0.11,1.865,0.027,2.114,0.054,69.0740740740741
2023/5/26,0.250675789,2.016927216,0.000115248,1.740999535,4.342696941,8.290657633,6.502,36.25141936,120,26.75235689,1.60602,26.16042,31.8795,22.197,70.11059,0.22245,1.703,0.14,1.843,0.035,2.186,0.046,52.6571428571429
2023/5/27,0.421335401,2.183619235,0.058466073,2.164608271,5.469854953,8.542345413,6.55,30.17193741,120,27.4147742,1.94785,26.17371,31.8936,22.0801,68.2398,0.287466666666667,1.684,0.13,1.814,0.043,2.057,0.061,42.1860465116279
2023/5/28,1.388739185,2.119013645,0.192388073,2.431894218,6.730554616,8.70871969,6.7,25.19215819,140,28.16322702,1.07668,25.96282,32.4455,20.7895,69.52096,0.352483333333333,1.721,0.087,1.808,0.029,2.008,0.043,62.3448275862069
2023/5/29,2.546313461,2.284541677,0.20135932,2.874541094,8.440171922,9.10988362,6.626666667,24.60106726,136.6666667,28.99080131,1.29256,27.31514,35.3764,21.8411,66.98516,0.4175,1.897,0.132,2.029,0.041,2.161,0.048,49.4878048780488
2023/5/30,2.253390818,2.854673238,0.169889922,2.993979377,9.189809969,9.429779713,6.566666667,29.20427591,118.3333333,29.41948669,1.54835,28.1831,35.4458,21.8364,55.98205,0.24085,1.8,0.076,1.876,0.03,2.317,0.05,62.5333333333333
2023/5/31,3.10685413,3.682034243,0.459175626,4.768518794,13.41520758,10.29522535,6.598333333,23.08910403,116.6666667,30.2207808,1.48941,28.07095,34.5406,23.0563,59.1105,0.0642,1.794,0.082,1.875,0.03,2.132,0.043,62.5
2023/6/1,2.786972255,4.243283947,0.648458064,5.522235445,14.88722453,10.26594668,6.53,19.27990819,113.3333333,30.45906752,1.67929,26.46034,33.1268,21.7949,69.75205,0.3103,1.856,0.127,1.983,0.032,2.187,0.05,61.96875
2023/6/2,2.403499671,3.122882393,0.417246768,3.484210516,10.38649615,9.815623634,6.565,17.95968238,115,30.98191127,1.66552,27.65407,32.9854,22.9668,67.05241,12.2932,1.693,0.066,1.759,0.021,2.101,0.041,83.7619047619047
2023/6/3,1.053982082,3.912525232,0.549175726,5.064355297,12.05316486,8.961382849,6.426666667,18.35578548,116.6666667,30.39413038,1.47479,25.77528,33.3554,22.2907,78.6618,24.2761,1.756,0.168,1.924,0.033,2.201,0.046,58.3030303030303
2023/6/4,0.934680049,3.099068241,0.281577265,4.144577746,9.489271099,8.184280628,6.423333333,19.99068554,106.6666667,30.43565343,1.47583,26.11941,30.4245,23.1171,71.29696,17.3642,1.689,0.097,1.786,0.027,2.082,0.042,66.1481481481482
2023/6/5,0.487969685,2.257390729,0.16293787,2.587215429,6.100374836,7.836719995,6.523333333,19.35765904,110,30.37996313,1.46222,26.93242,31.8088,22.0668,68.34896,10.4523,1.595,0.106,1.7,0.027,2.181,0.043,62.962962962963
2023/6/6,0.899894161,3.529044609,0.266439525,3.634351174,9.470499462,8.938673781,6.651666667,17.37277445,106.6666667,30.38136835,1.47893,25.69342,31.1035,22.5733,76.0435,3.5404,1.717,0.104,1.821,0.035,2.042,0.047,52.0285714285714
2023/6/7,1.31080216,4.59449162,0.451713481,3.701114112,11.59300038,9.544089329,6.593333333,15.64870942,113.3333333,30.78704422,1.31218,25.08389,30.2463,22.3768,80.19541,6.5437,1.667,0.084,1.75,0.024,1.906,0.062,72.9166666666667
2023/6/8,1.019688039,3.974096988,0.338584556,2.980280339,9.589248479,8.536076555,6.563333333,19.06376986,116.6666667,30.56319485,1.34143,26.03572,31.8928,22.4697,74.2415,1.0996,1.251,0.127,1.378,0.011,1.705,0.079,125.272727272727
2023/6/9,0.464475861,2.817864902,0.10163538,2.769579209,6.984246491,7.670328026,6.532,22.04277113,116.6666667,30.48578474,1.25694,23.6651,28.6543,21.356,82.93141,3.91395,1.286,0.032,1.318,0.01,1.717,0.068,131.8
2023/6/10,0.498618538,2.15751395,0.003997936,1.907635109,4.905689229,6.637062116,6.505,33.81950557,120,29.24372545,1.23402,22.47768,25.4332,20.2911,84.22571,6.7283,1.335,0.115,1.45,0.019,1.702,0.069,76.3157894736842
2023/6/11,0.612841218,2.202398982,0.002015318,1.98236588,4.885433602,6.927587367,6.556666667,44.75253841,123.3333333,29.0782056,1.22685,26.14164,31.593,21.2023,67.04384,5.24253333333333,1.435,0.122,1.557,0.024,2.009,0.075,64.875
2023/6/12,0.679717228,2.613506165,3.27e-05,2.399869088,5.720007486,6.785073608,6.483333333,56.21069567,116.6666667,29.0929846,1.70463,27.24559,33.7442,22.7904,64.01371,3.75676666666667,1.489,0.189,1.678,0.029,1.869,0.091,57.8620689655172
2023/6/13,0.708352853,3.017885609,0.000474138,3.188551544,6.978969179,7.260334451,6.486666667,51.8746502,116.6666667,29.45667213,1.19165,24.60966,29.1785,21.4387,77.6565,2.271,1.606,0.202,1.808,0.053,2.287,0.14,34.1132075471698
2023/6/14,0.35401047,3.25184423,0.020209262,4.228957223,8.600401031,7.241875458,6.46,47.53860472,116.6666667,29.07795779,1.04732,22.26431,24.1786,21.225,86.19996,3.1292,1.714,0.228,1.942,0.06,2.141,0.098,32.3666666666667
2023/6/15,0.412860229,2.669786754,0.046250691,3.290084796,7.079077668,6.640221928,6.53,36.9208171,120,28.97573755,1.04475,21.9678,24.0309,20.6572,85.96625,2.8307,1.999,0.057,2.056,0.046,2.403,0.138,44.695652173913
2023/6/16,0.280489832,1.953478105,1.02e-05,1.8680872,4.37967337,6.023443555,6.468333333,34.17734029,120,28.48456742,0.96841,22.72842,24.6616,21.1222,84.92396,7.3803,1.851,0.131,1.982,0.031,2.411,0.127,63.9354838709677
2023/6/17,0.230426923,2.036473046,0.040557692,2.042923091,4.822446524,6.605542747,6.52,29.15341571,121.6666667,28.42334718,1.06412,23.69664,27.1228,22.1443,86.34212,8.1105,2.057,0.052,2.108,0.03,2.564,0.117,70.2666666666667
2023/6/18,0.514352048,2.074110923,0.180699202,2.162217453,5.522884115,7.175749346,6.575,25.26029072,125,28.65192357,1.20118,24.63041,29.9668,22.161,82.1435,5.2655,1.898,0.016,1.914,0.024,2.272,0.073,79.75
2023/6/19,0.57253954,1.752027415,0.08742084,1.545733432,4.372008831,7.586973482,6.646,25.94804943,125,28.88214212,1.47415,26.85782,32.2957,22.8465,72.63812,8.07042,1.809,0.047,1.856,0.015,2.259,0.103,123.733333333333
2023/6/20,1.418957111,1.909527103,0.156402371,1.869964489,5.817884606,8.4846015,6.525,24.52319348,125,29.7038756,1.36406,27.43314,32.5402,22.7758,67.19471,10.87534,1.783,0.112,1.895,0.028,2.284,0.099,67.6785714285714
2023/6/21,3.038283459,2.622421231,0.278926539,3.347552299,10.02843492,9.487271949,6.428,21.68385817,115,30.51445079,2.13341,27.02806,33.5837,22.3656,68.91484,13.68026,1.892,0.218,2.11,0.036,2.248,0.109,58.6111111111111
2023/6/22,3.106598658,2.975472777,0.469390653,4.093665637,11.52715196,9.760514782,6.601666667,20.95870936,116.6666667,30.49832354,1.51885,27.68863,33.5182,23.5688,66.09762,16.48518,1.742,0.079,1.821,0.026,2.273,0.107,70.0384615384615
2023/6/23,1.937465287,3.779762222,0.716194166,5.212350616,12.97978164,9.44992847,6.633333333,19.86870828,106.6666667,30.02045601,1.43448,24.76883,30.0691,21.7341,79.63721,19.2901,1.662,0.052,1.714,0.019,2.143,0.1,90.2105263157895
2023/6/24,1.19247853,3.803275636,0.551896778,6.072758304,12.84367345,9.204266972,6.735,19.0938603,103.3333333,30.15298216,1.47701,24.49698,28.8111,21.9593,81.65037,1.4647,1.848,0.07,1.918,0.038,2.409,0.14,50.4736842105263
2023/6/25,1.012881798,3.918067699,0.384636456,5.69332213,12.26314484,9.453497296,6.703333333,18.39218572,110,30.35289679,1.82094,26.20541,31.7553,22.3361,69.56605,0.1944,1.747,0.086,1.833,0.036,2.047,0.109,50.9166666666667
2023/6/26,1.287911633,4.741914715,0.504574012,5.938072255,14.10864961,9.6050722,6.921666667,16.38649141,116.6666667,30.57451155,1.46278,24.98281,31.3461,22.3982,78.37021,7.3114,1.623,0.182,1.805,0.028,2.079,0.089,64.4642857142857
2023/6/27,1.146497188,5.532880975,0.677458216,6.255650864,15.61668715,9.492007798,6.925,16.18520831,130,30.65455191,1.221,24.78926,29.6432,21.404,76.84246,0.6908,1.569,0.118,1.687,0.031,1.933,0.088,54.4193548387097
2023/6/28,4.169040593,3.505528654,0.322304512,6.574000019,13.81277084,8.613825218,7.125,14.16227253,133.3333333,30.99714641,1.24246,26.92252,32.4627,22.4757,68.42759,0.0749,1.494,0.095,1.589,0.025,2.028,0.093,63.56
2023/6/29,5.148357363,3.454876175,0.307680822045455,7.692168363,14.69365597,7.875970575,7.01,14.26663284,113.3333333,30.62464289,2.01243,27.02017,31.8641,24.0176,69.53025,0.58415,1.436,0.12,1.556,0.03,2.028,0.097,51.8666666666667
2023/6/30,4.417229122,2.793780649,0.293057132090909,9.324560039,14.82136059,7.299190621,6.803333333,15.29061044,110,30.80600029,1.2527,25.3781,28.254,23.4117,80.58166,1.0934,1.598,0.138,1.736,0.04,2.106,0.091,43.4
2023/7/1,3.075326261,1.599593714,0.278433442136364,6.118696279,9.164158461,6.655633883,6.794,16.70696091,108.3333333,30.78113071,1.31786,27.14543,31.498,24.218,72.06841,0.5344,1.505,0.13,1.635,0.019,2.004,0.089,86.0526315789474
2023/7/2,2.367997338,1.596519057,0.263809752181818,5.874046491,8.463530341,6.380769779,6.7,16.76393558,106.6666667,30.38776609,1.70595,25.56843,29.3189,23.0957,78.82075,3.2941,1.402,0.044,1.446,0.006,1.837,0.09,241
2023/7/3,3.117582409,1.773729634,0.249186062227273,6.46570124,9.801427336,6.704978884,6.69,16.38680033,96.66666667,30.67761934,1.50819,26.17583,31.0784,22.8212,76.02096,2.3297,1.406,0.246,1.651,0.032,2.098,0.098,51.59375
2023/7/4,5.006934137,2.776571013,0.234562372272727,9.02986617,14.94479067,7.225028025,6.625,16.87356279,108.3333333,30.74478259,1.56056,26.24019,30.854,22.3074,73.4443,1.097,1.56,0.125,1.685,0.031,2.015,0.088,54.3548387096774
2023/7/5,6.813221672,3.230481573,0.219938682318182,9.03920601,18.80450523,7.645388522,6.621666667,20.8428238,161.6666667,31.05998211,1.42094,26.4745,31.8273,22.542,70.331,0.978457142857143,1.539,0.064,1.603,0.021,1.929,0.101,76.3333333333333
