date,Green_Algae,Cyanobacteria,Diatoms,Cryptophyta,pH,Turbidity,WT,precipitation,DIN,DIP,TN,TP,NPR,Algae_Sum,log_Green_Algae,log_Cyanobacteria,log_Diatoms,log_Cryptophyta,log_Algae_Sum,log_Turbidity,log_DIP,log_TP,log_precipitation,log_NPR
2022-05-10,3.786574946,2.289304852,1.861223751,1.004366401,7.082223027,28.53512744,24.82301955,11.8,2.219,0.012,2.803,0.058,184.916666666667,8.94146995,1.5658151130692164,1.1906762512667428,1.0512494182801293,0.695328001340707,2.296714892028737,3.3855803156305395,0.011928570865273802,0.05638033343610764,2.5494451709255714,5.225298544644534
2022-05-11,2.631311594,2.080231884,1.457384058,0.483137681,7.05171087,31.77042899,24.66871739,9.9,2.057,0.006,2.38,0.066,342.833333333333,6.652065216999999,1.2895939036773258,1.1250048811645452,0.8990973930859433,0.3941598983609717,2.0349755744115248,3.4895265535618702,0.005982071677547464,0.0639133257436528,2.388762789235098,5.840157043843195
2022-05-12,2.673943121,2.030061491,1.231122214,0.555987702,7.042432744,32.9932475,24.42913144,13.45,1.949,0.005,2.751,0.057,389.8,6.491114528000001,1.301265505181532,1.108582913374762,0.8025046938693492,0.44211052212599455,2.01371758859537,3.5261619019508093,0.004987541511039074,0.055434706888100586,2.670694414558441,5.968195920168628
2022-05-13,3.679355072,2.770304348,1.328007246,0.073652174,7.065015217,61.67582391,24.16656522,17.0,1.957,0.054,2.168,0.082,36.2407407407407,7.85131884,1.5431602953053511,1.3271557271139829,0.8450126424073028,0.07106608329739356,2.180566469386169,4.137975789709847,0.05259245011917058,0.07881118042428978,2.8903717578961645,3.6174033432083763
2022-05-14,3.552369565,3.278557971,1.076594203,0.01,7.160501449,61.41422243,23.5255942,12.3,2.485,0.06,2.425,0.097,41.4166666666667,7.917521739,1.51564788091867,1.4536160301589613,0.7307291493009257,0.009950330853168083,2.188018076038799,4.133793172962446,0.05826890812397577,0.0925791812930932,2.5877640352277083,3.747541366762523
2022-05-15,2.839710355,3.915648081,0.788124547,0.01,7.199039102,61.15262096,22.59567705,16.2,1.911,0.066,1.851,0.08,28.9545454545455,7.553482982999999,1.3453969353693551,1.5924236026889558,0.5811673314842118,0.009950330853168083,2.146338566430239,4.129592988588041,0.0639133257436528,0.07696104113612832,2.8449093838194073,3.399681081144193
2022-05-16,2.658856729,4.275108538,0.680832127,0.01,7.177747467,60.89101948,21.9584081,1.2,1.926,0.072,1.912,0.077,26.75,7.624797394,1.2971507294901943,1.6629992550746193,0.5192889844783087,0.009950330853168083,2.1546414720907916,4.125375088066724,0.06952606264861023,0.07417939817425151,0.7884573603642702,3.3232358401924436
2022-05-17,2.543902969,2.815141202,0.703215062,0.01,7.135091238,60.62941801,22.28674149,1.86,1.94,0.053,1.858,0.067,36.6037735849057,6.072259233,1.2652286534176855,1.3389776763712715,0.5325176779117176,0.009950330853168083,1.9561799809135183,4.1211393216389585,0.05164323315183845,0.06485097231961633,1.0508216248317612,3.627104406660674
2022-05-18,1.955873822,2.077483684,0.65182016,0.013930384,7.115191443,60.36781653,22.58425671,2.52,1.748,0.051,1.627,0.058,34.2745098039216,4.6991080499999995,1.083794316789252,1.1241122773564873,0.5018778071874181,0.013834247979793405,1.740309680139707,4.116885536983643,0.04974209189481407,0.05638033343610764,1.2584609896100056,3.5631606012262083
2022-05-19,2.235267728,1.974978292,0.744580318,0.032872648,7.085999276,56.51134805,23.11035456,3.18,2.059,0.069,1.942,0.078,29.8405797101449,4.987698986,1.174111684342988,1.0902367421642487,0.556514021284192,0.03234389889756508,1.7897071957547481,4.051982285722201,0.06672363204290818,0.07510747248680541,1.430311246536665,3.4288313458642747
2022-05-20,3.833729182,1.73615496,1.004366401,0.580601014,7.05895076,46.84283925,23.56284576,3.84,2.011,0.061,1.931,0.078,32.9672131147541,7.154851557,1.5756182571289576,1.006553635583366,0.695328001340707,0.45780516331706556,2.0986130332095745,3.8679214567525393,0.05921185963184609,0.07510747248680541,1.5769147207285403,3.5253957392060626
2022-05-21,6.60129079,1.439818709,0.675054387,5.506287165,7.176889775,46.2070892,23.61765047,4.5,1.947,0.064,2.077,0.079,30.421875,14.222451051,2.028318073660445,0.8919237369545954,0.5158456346006418,1.8727689655646353,2.722771380926363,3.854544076228637,0.06203539091945264,0.07603468627599762,1.7047480922384253,3.4475043064129802
2022-05-22,4.10623913,2.053594203,1.13542029,1.781311594,7.132768116,43.1496,23.54144928,10.4666666666667,1.699,0.046,1.863,0.073,36.9347826086957,9.076565216999999,1.6304631508601402,1.1163193240320952,0.7586634844496203,1.0229226128444942,2.310212452292226,3.7875838669862767,0.044973365642731154,0.07045846364856141,2.439444275711246,3.6358684381474338
2022-05-23,3.879500724,1.937373372,1.173567294,1.525072359,7.091526049,39.26039797,23.60040521,16.4333333333333,1.935,0.072,1.838,0.074,26.875,8.515513749,1.5850429039752258,1.077515771136871,0.7763697320900373,0.9262697193464212,2.252923492879581,3.6953683051603052,0.06952606264861023,0.07138999608667293,2.8583840824027655,3.3277302297802827
2022-05-24,3.748667632,1.752787835,1.149254164,2.571998552,7.053766112,37.71918465,23.08497466,22.4,1.972,0.053,2.026,0.077,37.2075471698113,9.222708183,1.5578640801731645,1.0126141563544904,0.7651208814905699,1.2731252576390306,2.3246115382241523,3.6563352045936868,0.05164323315183845,0.07417939817425151,3.152736022363656,3.6430330659885173
2022-05-25,2.514456522,1.987724638,1.212028986,0.094826087,7.050519565,42.6753413,22.98885507,1.4,1.72,0.043,1.86,0.074,40.0,5.8090362330000005,1.2568848965230146,1.0945121070667878,0.7939101875525322,0.09059552599695836,1.9182505878260752,3.776783670528797,0.042101176018635396,0.07138999608667293,0.8754687373538999,3.713572066704308
2022-05-26,2.628730964,1.774677302,0.949412618,0.384314721,7.085137056,45.07117694,23.31358956,21.2,1.797,0.064,1.884,0.076,28.078125,5.737135605,1.2888829904593742,1.0205344528689069,0.6675281056608738,0.3252052309105894,1.9076348501713776,3.8301875253981565,0.06203539091945264,0.07325046173959267,3.100092288878234,3.369986173282579
2022-05-27,2.336657019,2.441193922,1.02130246,0.016613603,7.169368307,79.52081259,23.04199711,4.6,1.751,0.057,2.158,0.093,30.719298245614,5.8157670040000005,1.204969413246248,1.2358184815191628,0.7037420858086142,0.016477106818576528,1.9192386052572932,4.3885156924991096,0.055434706888100586,0.08892620919440151,1.7227665977411035,3.4569252731175704
2022-05-28,1.892744388,3.118337471,0.785242578,0.01,7.192290369,79.1116427340741,22.92866763,5.2,1.873,0.037,1.773,0.059,50.6216216216216,5.806324437,1.062205666749958,1.4154495554664148,0.579554304037516,0.009950330853168083,1.9178522442049863,4.383421195996984,0.03633192924739028,0.05732506661926941,1.824549292051046,3.9439406083964506
2022-05-29,1.733886875,3.795481019,0.269854967,0.01,6.969295141,78.7024728781482,23.26386512,0.1,1.707,0.029,1.371,0.044,58.8620689655172,5.809222860999999,1.0057243603425563,1.5676740200923303,0.23890269473667491,0.009950330853168083,1.9182779963220837,4.3783006126441695,0.028587456851912555,0.04305948946044697,0.09531017980432487,4.09204306523382
2022-05-30,2.055707034,4.472624568,0.676345178,0.01,6.952526468,78.2933030222222,23.86070341,8.5,1.792,0.012,1.713,0.048,149.333333333333,7.21467678,1.1170110008711547,1.6997583126957907,0.5166159343150094,0.009950330853168083,2.1059224056147667,4.373153673904642,0.011928570865273802,0.046883585898850416,2.2512917986064953,5.012855050834567
2022-05-31,2.796268116,5.149768116,0.941456522,0.01,6.937563043,77.8841331662963,24.15771739,5.75,1.796,0.021,2.098,0.039,85.5238095238095,8.897492753999998,1.3340185094441435,1.8164143763921388,0.6634384759135968,0.009950330853168083,2.292281467893814,4.367980107074488,0.020782539182528502,0.038258712117090345,1.9095425048844386,4.460419630672748
2022-06-01,2.467055351,4.18200738,0.949653137,0.041579336,6.882175646,77.4749633103704,24.6802583,3.0,1.573,0.032,1.802,0.046,49.15625,7.640295204,1.2433056316749551,1.64519250629946,0.6676514782918671,0.04073815356570052,2.156436749361911,4.362779635195196,0.03149866705937099,0.044973365642731154,1.3862943611198906,3.9151431327643897
2022-06-02,2.507498187,3.297585207,0.613052937,0.01,6.800562727,77.0657934544444,25.09248006,26.9,1.349,0.019,1.753,0.063,71.0,6.428136331,1.2549030161019719,1.4580532851870969,0.47812861757540287,0.009950330853168083,2.0052749969838533,4.357551976964688,0.018821754240587758,0.06109509935981088,3.32862668882732,4.276666119016055
2022-06-03,3.322037708,4.217621465,1.090456853,0.01,6.85497752,76.6566235985185,25.52529369,14.3,1.877,0.047,1.873,0.061,39.936170212766,8.640116026,1.4637269827111417,1.652041640004897,0.7373826320415702,0.009950330853168083,2.2659331444421396,4.352296846646026,0.045928931888399804,0.05921185963184609,2.72785282839839,3.7120140295155943
2022-06-04,2.913028986,6.272963768,1.353702899,0.01,6.80317029,76.2474537425926,25.66595652,9.0,1.624,0.034,1.971,0.044,47.7647058823529,10.549695653,1.3643117508164793,1.984163879446809,0.8559897897427986,0.009950330853168083,2.4466590862310147,4.347013953973684,0.03343477608623739,0.04305948946044697,2.302585092994046,3.887006811079078
2022-06-05,3.216640116,4.386335988,1.029978277,0.01,6.681751629,75.8382838866667,25.99206372,3.7,1.244,0.037,1.802,0.063,33.6216216216216,8.642954381,1.4390386298848055,1.68386537417416,0.7080250920112184,0.009950330853168083,2.2662275327278834,4.341703004057344,0.03633192924739028,0.06109509935981088,1.547562508716013,3.544478389252509
2022-06-06,3.033601449,3.54523913,0.594304348,0.01,6.874118841,75.4291140307407,25.73326087,9.2,1.652,0.039,1.632,0.05,42.3589743589744,7.183144926999999,1.3946596366839012,1.5140803401067677,0.46643749564316966,0.009950330853168083,2.102076542130193,4.336363697283128,0.038258712117090345,0.048790164169432,2.322387720290225,3.769513702768935
2022-06-07,2.016884058,3.871439675,0.49434058,0.01,7.134968841,75.0199441748148,24.50205072,14.7,1.537,0.04,1.7,0.042,38.425,6.392664313,1.1042245298726956,1.5833895145570733,0.40168502592461874,0.009950330853168083,2.0004881994842902,4.330995729212172,0.039220713153281295,0.04114194333117518,2.7536607123542622,3.674400132849102
2022-06-08,0.714608696,4.19764022,0.040673913,0.01,7.236157971,74.6107743188889,23.54792029,20.2,1.77,0.046,1.895,0.038,38.4782608695652,4.962922829,0.5391848889865055,1.6482047187411,0.03986849656552596,0.009950330853168083,1.785560768417111,4.3255987904764615,0.044973365642731154,0.037295784743696894,3.054001181677967,3.675750162672143
2022-06-09,1.432956522,4.523840764,0.070326087,0.01,7.160272464,74.201604462963,22.67797101,18.5,1.542,0.022,1.543,0.034,70.0909090909091,6.037123373,0.8891071935225187,1.7090734089186732,0.0679633562512919,0.009950330853168083,1.951199474875633,4.320172566671843,0.02176149178151269,0.03343477608623739,2.970414465569701,4.263959467746941
2022-06-10,1.249377713,4.850041309,0.16366136,0.01,7.029329233,73.792434607037,22.56785094,16.8,1.352,0.01,1.64,0.042,135.2,6.273080381999999,0.8106536059632398,1.7664487225863552,0.1515713791464822,0.009950330853168083,1.9841799132218751,4.314716738248121,0.009950330853168083,0.04114194333117518,2.8791984572980396,4.9141243937154115
2022-06-11,1.777856626,5.176241854,0.183178856,0.01,6.993796524,73.3832647511111,22.85162201,9.35,1.209,0.015,1.205,0.047,80.6,7.147277335999999,1.0216796324891246,1.820709972253658,0.1682047620722236,0.009950330853168083,2.0976838022367703,4.309230980396138,0.014888612493750654,0.045928931888399804,2.336986519711378,4.401829261970061
2022-06-12,1.945499276,5.119848765,0.620188133,0.01,7.026206946,72.9740948951852,22.91569465,1.9,1.441,0.021,1.714,0.045,68.6190476190476,7.695536174,1.0802783361808987,1.8115373846175908,0.48254227398303573,0.009950330853168083,2.1628098105399087,4.3037149629317355,0.020782539182528502,0.04401688541677433,1.0647107369924282,4.243038202586301
2022-06-13,1.383482983,5.063455677,0.324916727,0.01,6.980250543,72.5649250392593,22.71207096,3.7,1.647,0.025,1.664,0.048,65.88,6.781855387,0.8685628561365227,1.8022798812834244,0.2813496099160259,0.009950330853168083,2.0517947913776164,4.298168350176501,0.0246926125903715,0.046883585898850416,1.547562508716013,4.202899968776446
2022-06-14,0.176690722,5.007062588,0.087536082,0.01,6.936279381,72.1557551833333,22.68820619,12.0,1.306,0.03,1.558,0.049,43.5333333333333,5.281289392,0.16270602569418996,1.7929358749913713,0.08391466228087094,0.009950330853168083,1.8375752766028683,4.292590800835189,0.0295588022415444,0.04783732941416013,2.5649493574615367,3.796237972434435
2022-06-15,0.169487825,4.9506695,0.01,0.01,7.036549118,71.7465853274074,22.52261125,20.3,1.823,0.03,2.007,0.05,60.7666666666667,5.140157325,0.1565658965560993,1.783503734235928,0.009950330853168083,0.009950330853168083,1.8148503647949579,4.286981967869712,0.0295588022415444,0.048790164169432,3.0587070727153796,4.123363844623205
2022-06-16,1.611121563,4.894276411,0.070499276,0.01,7.050638205,71.3374154714815,22.18967438,14.7,1.773,0.028,2.091,0.041,63.3214285714286,6.5858972499999995,0.9597798466569463,1.7739817802297848,0.06812515272789485,0.009950330853168083,2.0262908984873946,4.281341498369557,0.027615167032973367,0.04018178963283184,2.7536607123542622,4.163892835000753
2022-06-17,1.491541245,2.37316932,0.312250362,0.014797395,6.97839725,70.9282456155556,22.21881331,1.5,1.454,0.024,1.57,0.047,60.5833333333333,4.191758322000001,0.9129014928868691,1.2158527534558328,0.27174349701230305,0.014688981731417493,1.6470724301673887,4.275669033418544,0.023716526617316044,0.045928931888399804,0.9162907318741551,4.120391271160201
2022-06-18,1.351072464,1.219231884,0.29257971,0.07315942,6.908694928,70.5190757596296,22.62094203,0.8,1.485,0.037,1.4,0.04,40.1351351351351,2.936043478,0.8548715917115937,0.7971611378148027,0.25663999667874204,0.07060702670385692,1.370176025368835,4.269964207957788,0.03633192924739028,0.039220713153281295,0.5877866649021191,3.716862625777406
2022-06-19,1.411435823,0.979818709,0.312095722,0.068491661,6.932565627,70.1099059037037,23.09761421,0.1,1.523,0.033,1.582,0.043,46.1515151515151,2.771841915,0.8802223472762226,0.6830052794033584,0.2716256467019939,0.06624799134792103,1.3275634537657037,4.264226650644709,0.032467190137501496,0.042101176018635396,0.09531017980432487,3.8533661432718556
2022-06-20,1.298580739,0.789181752,0.180695148,0.142918175,6.912101376,69.7007360477778,23.74850833,0.1,1.545,0.031,1.428,0.051,49.8387096774194,2.411375814,0.8322918624690535,0.5817583935529387,0.16610337349587195,0.13358479432362652,1.2271156744416323,4.258455983707992,0.03052920503482287,0.04974209189481407,0.09531017980432487,3.9286580659326793
2022-06-21,1.315047067,0.833193338,0.205792904,0.209326575,6.926716148,69.2915661918518,23.99745112,0.1,1.426,0.031,1.41,0.044,46.0,2.563359884,0.8394300186490136,0.6060594395637499,0.18713736216615234,0.1900636550906643,1.2707038874168568,4.252651822798331,0.03052920503482287,0.04305948946044697,0.09531017980432487,3.8501476017100584
2022-06-22,1.187798697,1.549464156,0.412165098,0.232389573,6.971338885,68.8823963359259,24.18906589,0.1,1.541,0.038,1.658,0.047,40.5526315789474,3.3818175239999997,0.7828958771279121,0.935883202186942,0.3451240571650421,0.20895502697754698,1.4774635981336914,4.246813776834818,0.037295784743696894,0.045928931888399804,0.09531017980432487,3.726960854529257
2022-06-23,0.204688857,4.754341534,0.124797395,0.01723589,6.874015195,68.47322648,25.13468162,0.1,1.449,0.021,1.567,0.04,69.0,5.101063676,0.18622132364218114,1.749954619294175,0.11760292610429848,0.017089037073553748,1.8084631290927953,4.240941447846817,0.020782539182528502,0.039220713153281295,0.09531017980432487,4.248495242049359
2022-06-24,0.932128302,3.662430189,0.161343396,0.040120755,7.075599245,52.49030113,25.80299623,0.1,1.531,0.032,1.488,0.049,47.84375,4.7960226420000005,0.6586221424880442,1.5395368119892068,0.14957743503776522,0.03933681698989308,1.7571719309380383,3.979500350177714,0.03149866705937099,0.04783732941416013,0.09531017980432487,3.88862642762175
2022-06-25,2.667632151,1.918450398,0.502780594,0.283917451,7.029007241,37.22840985,26.42541636,0.1,1.917,0.029,1.925,0.046,66.1034482758621,5.372780594,1.2995462633783288,1.071052789800302,0.4073171214056604,0.24991591270260438,1.8520358883113068,3.6435789525455826,0.028587456851912555,0.044973365642731154,0.09531017980432487,4.206235432759477
2022-06-26,2.35974656,2.89128168,0.675032585,0.03595945,7.223930485,68.11918755,26.37905865,2.3,1.472,0.026,1.543,0.049,56.6153846153846,5.962020275,1.2118655425588065,1.3587385840832966,0.5158326188191517,0.03532800214462433,1.9404697016228694,4.235832370231117,0.025667746748577788,0.04783732941416013,1.1939224684724346,4.053789626055682
2022-06-27,2.402541636,2.743482983,0.656118755,0.060818248,7.212739319,62.26260391,26.91972484,0.1,1.38,0.031,1.675,0.048,44.5161290322581,5.862961622,1.2245226923532577,1.3200164569323112,0.5044767653484102,0.059040542413120255,1.9261390718957085,4.147294379060089,0.03052920503482287,0.046883585898850416,0.09531017980432487,3.8180667473676686
2022-06-28,2.67183068,2.390007236,0.639334298,0.270520984,7.235648336,51.53632344,27.48153401,1.7,1.363,0.024,1.594,0.041,56.7916666666667,5.971693198,1.3006903605839828,1.2208320559033552,0.49429024357630763,0.23942703997384132,1.941858121812882,3.961504805409997,0.023716526617316044,0.04018178963283184,0.9932517730102833,4.056844589966887
2022-06-29,2.638461538,2.70201016,0.779317852,0.012525399,7.199595065,58.383582,27.29984035,9.5,1.311,0.022,1.464,0.051,59.5909090909091,6.132314949,1.2915609379095008,1.3088759586099925,0.5762300616394292,0.012447605116021727,1.9646358590090451,4.084017790857426,0.02176149178151269,0.04974209189481407,2.3513752571634776,4.104144866820393
2022-06-30,3.7917958,2.206828385,0.706350471,0.613997104,7.296380159,47.64567343,28.39244026,17.3,1.561,0.03,1.645,0.049,52.0333333333333,7.318971760000001,1.5669052472173888,1.1652824066505412,0.5343568623200963,0.4787137755462712,2.1185386606572103,3.8845628720976273,0.0295588022415444,0.04783732941416013,2.9069010598473755,3.970920646675631
2022-07-01,3.645901521,2.028428675,0.643287473,0.59884866,7.283097755,38.30886821,27.87697321,20.55,1.405,0.034,1.464,0.045,41.3235294117647,6.9164663289999995,1.5359854376104385,1.108043895898528,0.49669879210053264,0.46928378271838117,2.0689449356818166,3.67145014761761,0.03343477608623739,0.04401688541677433,3.070375816549757,3.745343182271206
2022-07-02,3.127016655,2.504561912,0.841274439,0.026125996,7.257065894,41.63683852,27.35899348,23.8,1.348,0.019,1.38,0.039,70.9473684210526,6.4989790020000004,1.4175547863813955,1.25406552323107,0.6104579617548178,0.025790542327800425,2.0147668782086514,3.752718633581617,0.018821754240587758,0.038258712117090345,3.2108436531709366,4.275934857557509
2022-07-03,2.88739508,2.684399421,0.657735166,0.010289436,7.17388712,40.84630029,26.97342981,21.7,1.302,0.035,1.608,0.046,37.2,6.239819103,1.357739288073617,1.3041075329828702,0.505452312953542,0.010236860096773158,1.9795962203119948,3.7340033889654882,0.0344014267173324,0.044973365642731154,3.122364924487357,3.6428355156125294
2022-07-04,3.307219406,3.274656046,0.673902969,0.01,7.143037654,50.46441636,26.81965243,10.1,1.465,0.04,1.32,0.048,36.625,7.265778421,1.460292546497265,1.4527036420758561,0.515158006826997,0.009950330853168083,2.112123909657181,3.940890624391533,0.039220713153281295,0.046883585898850416,2.4069451083182885,3.6276687230690396
2022-07-05,2.865286025,3.150941347,0.499312093,0.01,7.1444084,50.17114627,26.55552498,5.6,1.536,0.035,1.62,0.061,43.8857142857143,6.525539465,1.3520356831822165,1.423335139122845,0.4050063982502155,0.009950330853168083,2.0183024977663524,3.9351758237777443,0.0344014267173324,0.05921185963184609,1.8870696490323797,3.8041195767662077
2022-07-06,2.923316583,3.409226131,0.480180905,0.01,7.161439196,53.27097286,26.28592965,2.6,1.551,0.033,1.49,0.048,47.0,6.8227236190000005,1.3669373631811979,1.4836991935613844,0.39216431341427416,0.009950330853168083,2.057032782793409,3.993989514209093,0.032467190137501496,0.046883585898850416,1.2809338454620642,3.871201010907891
2022-07-07,2.189384384,2.602117117,0.36509009,0.01,7.263316817,41.13718468,26.1565015,9.2,1.641,0.025,1.736,0.044,65.64,5.1665915909999995,1.1598279151010238,1.2815217606616058,0.3112204264590189,0.009950330853168083,1.8191462689096278,3.740930597411445,0.0246926125903715,0.04305948946044697,2.322387720290225,4.1993049978585875
2022-07-08,1.91535284,2.053184165,0.421015491,0.022340792,7.313130809,32.31765921,26.96881239,8.97692307692308,1.474,0.038,1.501,0.032,38.7894736842105,4.411893288,1.0699908553590038,1.1161850345668791,0.35137175053337544,0.02209489216611623,1.6885989924496965,3.5060875630301482,0.037295784743696894,0.03149866705937099,2.300274733860862,3.683602397013092
2022-07-09,2.091919386,1.7956238,0.438330134,0.105393474,7.258775432,29.5802572,27.6884453,8.75384615384615,1.484,0.021,1.509,0.058,70.6666666666667,4.431266794,1.1287920585871114,1.028055265962764,0.3634828115310882,0.10020135665434776,1.6921724021326534,3.420354611191511,0.020782539182528502,0.05638033343610764,2.2776616845415885,4.272025739459553
2022-07-10,3.298503937,2.056850394,0.68257874,0.247933071,7.256811024,25.87512205,28.17889764,8.53076923076923,1.091,0.031,1.483,0.052,35.1935483870968,6.285866142000001,1.4582670405328377,1.1173851028822366,0.5203275808473342,0.2214886395027391,1.9859363264714076,3.2912010278328636,0.03052920503482287,0.050693114315518116,2.25452543117356,3.588880881597496
2022-07-11,4.821115702,2.372128099,0.812334711,0.512252066,7.394179752,22.63958058,28.7375,8.30769230769231,1.729,0.054,1.623,0.042,32.0185185185185,8.517830578,1.7614919447455564,1.2155440284453278,0.5946159096572389,0.4135999741801808,2.2531669423723915,3.162922450417732,0.05259245011917058,0.04114194333117518,2.2308411881352046,3.4970685712988656
2022-07-12,5.138985507,2.601217391,0.959652174,0.317826087,7.427837681,21.91056812,29.18118841,8.08461538461538,1.58,0.05,1.522,0.053,31.6,9.017681159,1.8146595016346234,1.281271952464116,0.6727669952492407,0.2759834751735545,2.3043516476172026,3.1315982940627864,0.048790164169432,0.05164323315183845,2.2065823657417796,3.484312288372662
2022-07-13,5.002173913,2.828347826,1.175826087,0.123,7.446373913,19.94279565,29.75917391,7.86153846153846,1.529,0.044,1.495,0.04,34.75,9.129347825999998,1.79212172243977,1.3424333330992213,0.7774084025459863,0.11600367575630613,2.3154369357339846,3.0417947041719176,0.04305948946044697,0.039220713153281295,2.181720390800254,3.5765502691400166
2022-07-14,9.229062104,3.818833967,1.00112801,1.781292776,7.474731305,24.60825475,30.47267427,7.63846153846154,1.451,0.076,1.438,0.07,19.0921052631579,15.830316857,2.3252328948221646,1.5725319832360538,0.6937110265689036,1.0229158469489716,2.8231818349417117,3.2429147506811855,0.07325046173959267,0.06765864847381481,2.1562245042828607,3.0003269649323014
2022-07-15,8.125591059,6.297978261,0.636442029,4.148449275,7.540821152,21.54233696,30.99918116,7.41538461538461,1.431,0.041,1.622,0.049,34.9024390243902,19.208460623999997,2.211082670959878,1.987597359248515,0.4925243905614202,1.6386955576819437,3.006101359489287,3.115395183805051,0.04018178963283184,0.04783732941416013,2.1300615325263434,3.5808052325845123
2022-07-16,7.022120014,5.486403763,2.531497829,0.735253256,7.606910999,26.69691245,30.76293054,7.19230769230769,1.387,0.022,1.551,0.037,63.0454545454545,15.775274862,2.0822027278442796,1.8697082574122774,1.2617220951137131,0.5511533716224835,2.8199060679396046,3.3213209430818136,0.02176149178151269,0.03633192924739028,2.103195627687943,4.159593058540364
2022-07-17,5.918648968,6.516273517,2.49100309,0.927510854,7.784346599,24.37605065,31.19844428,6.96923076923077,1.562,0.032,1.428,0.037,48.8125,15.853436429,1.9342205147304308,2.0170704721876347,1.2501891132557068,0.6562294575678975,2.824554578378839,3.2338058414308994,0.03149866705937099,0.03633192924739028,2.075587972363846,3.9082659565504336
2022-07-18,4.815177923,4.57671024,2.450508351,0.225090777,7.419990559,21.15960784,30.89819172,6.74615384615385,1.409,0.029,1.524,0.052,48.5862068965517,12.067487291,1.7604713827510368,1.7185990398087647,1.238521568304543,0.2030149449246181,2.5701272590389417,3.098271164971591,0.028587456851912555,0.050693114315518116,2.0471964422629805,3.9037127082945173
2022-07-19,1.938774474,3.261058738,1.162791878,0.020543872,7.233233503,10.63446555,30.71904278,6.52307692307692,1.365,0.017,1.493,0.037,80.2941176470588,6.383168962,1.0779926488680895,1.4495176594497514,0.7713999232014801,0.020335693034526994,1.9992029450921522,2.45397186101938,0.016857117066422903,0.03633192924739028,2.0179752195792346,4.398073660271399
2022-07-20,1.542307692,3.200718433,1.016349782,0.043882438,7.30846807,4.930704644,30.73051524,6.3,1.251,0.033,1.576,0.099,37.9090909090909,5.803258345,0.9330722087151299,1.4352555661371933,0.7012888381354121,0.04294687584007776,1.9174016657999042,1.7801430329317178,0.032467190137501496,0.09440067542148432,1.9878743481543455,3.661227922783426
2022-07-21,0.751414068,3.373393764,0.619427121,0.011791153,7.70793546,3.131385787,31.34924583,6.07692307692308,1.424,0.017,1.499,0.03,83.7647058823529,4.756026106,0.5604235005049252,1.4755393127401706,0.4820724576904631,0.011722179014581327,1.750247324456115,1.4186128923379218,0.016857117066422903,0.0295588022415444,1.956839219587504,4.439879251943306
2022-07-22,0.299373634,3.364486526,0.480633649,0.0100437,7.579093955,4.768075747,31.53329934,5.85384615384615,1.42,0.031,1.588,0.044,45.8064516129032,4.154537509,0.26188232835493647,1.47350054800784,0.3924701373659411,0.009993597243896974,1.639877396470303,1.7523385321779736,0.03052920503482287,0.04305948946044697,1.9248099770152263,3.846021048399041
2022-07-23,1.402352082,3.882125639,0.687173119,0.012169467,7.661676406,7.659575603,32.34449963,5.63076923076923,1.442,0.025,1.397,0.037,57.68,5.983820306999999,0.8764482916006157,1.5855807067891539,0.5230544177416142,0.012096014355711502,1.9435960889680395,2.158665714791496,0.0246926125903715,0.03633192924739028,1.8917208202081106,4.072098953274781
2022-07-24,4.171111111,4.914276316,1.160241228,0.407814327,7.711906433,5.237479532,33.11179825,5.40769230769231,1.54,0.024,1.591,0.018,64.1666666666667,10.653442982000001,1.6430875805164393,1.777369142692567,0.7702198950899977,0.34203837901182493,2.455601671285485,1.8305761796293674,0.023716526617316044,0.017839918128331,1.8574991917112607,4.176948090757311
2022-07-25,0.520419986,3.617407676,0.666886314,0.016661839,7.460887038,2.572939899,32.29302679,5.18461538461538,1.081,0.025,1.717,0.035,43.24,4.821375815000001,0.41898660327149967,1.5298334385221204,0.5109574034826624,0.016524553415346123,1.7615366281365066,1.2733887580209868,0.0246926125903715,0.0344014267173324,1.8220648187233832,3.7896293572140793
2022-07-26,0.080984081,2.425361795,0.343632417,0.022054993,7.152387844,2.798527496,32.21626628,4.96153846153846,0.622,0.022,2.031,0.082,28.2727272727273,2.872033286,0.07787181236917652,1.2312070997119977,0.29537670543726313,0.02181529953150141,1.3537797659682893,1.3346134905817746,0.02176149178151269,0.07881118042428978,1.7853285788977642,3.3766562727460387
2022-07-27,0.346028986,3.090210145,0.357224638,0.020608696,7.54797971,7.57905,32.7059058,4.73846153846154,0.684,0.024,1.654,0.03,28.5,3.8140724649999997,0.29715876590893936,1.4085963489303925,0.3054419073145937,0.020399210089585066,1.5715433922180881,2.1493231847589476,0.023716526617316044,0.0295588022415444,1.7471911497481787,3.3843902633457743
2022-07-28,0.643040685,3.287023555,0.438950749,0.010642398,7.402340471,6.538882227,31.78573876,4.51538461538462,0.55,0.023,1.798,0.098,23.9130434782609,4.379657387,0.49654860137787876,1.4555926821190563,0.36391420146822734,0.010586166290728519,1.6826246894321082,2.020073925274408,0.022739486969489426,0.0934903430873389,1.7075413901440388,3.215391500785591
